"date","CHINA A-DS MARKET $ - PRICE INDEX","DAX 30 PERFORMANCE - PRICE INDEX","DOW JONES INDUSTRIALS - PRICE INDEX","FTSE ALL SHARE - PRICE INDEX","IRELAND-DS MARKET $ - PRICE INDEX","NIKKEI 225 STOCK AVERAGE - PRICE INDEX","RUSSELL 2000 - PRICE INDEX","S&P 500 COMPOSITE DS CALCULATED - PRICE INDEX","WORLD-DS Market - PRICE INDEX"
1984-07-20,NA,702.88,1101.37,473.41,85.11,9945.27,NA,117.99,141.99
1984-07-23,NA,692.71,1096.62,465.83,85.24,9703.35,NA,117.59,139.98
1984-07-24,NA,698.39,1086.57,464.84,85.42,9738.96,NA,116.72,139.72
1984-07-25,NA,694.51,1096.95,466.78,84.87,9800.11,NA,117.68,140.66
1984-07-26,NA,708.02,1107.55,470.61,85.25,9932.18,NA,118.77,142.34
1984-07-27,NA,712.15,1114.62,468.94,83.93,10036.21,NA,119.7,142.6
1984-07-30,NA,714.9,1109.98,469.48,84.1,10013.6,NA,118.94,141.92
1984-07-31,NA,717.45,1115.28,478.79,84.3,9998.5,NA,119.55,142.26
1984-08-01,NA,729.43,1134.61,478.79,83.74,9948.4,NA,122.16,143.93
1984-08-02,NA,731.55,1166.08,488.19,84.39,10086.87,NA,125.21,147.32
1984-08-03,NA,742.67,1202.08,499.43,86.21,10233.61,NA,129.02,151.19
1984-08-06,NA,742.91,1202.96,499.14,86.32,10431.09,NA,129.34,152.81
1984-08-07,NA,733.75,1204.62,501.33,86.97,10313.63,NA,129.49,151.91
1984-08-08,NA,738.98,1196.11,506.31,87.85,10247.12,NA,128.65,151.81
1984-08-09,NA,742.16,1224.05,503.02,87.82,10290.36,NA,131.61,153.64
1984-08-10,NA,756.41,1218.09,512.88,88.27,10375.93,NA,131.36,154.7
1984-08-13,NA,747.35,1220.08,510.3,88.21,10389.62,NA,131.42,154.19
1984-08-14,NA,753.94,1214.11,512.23,89.17,10360.92,NA,130.56,154.16
1984-08-15,NA,754.41,1198.98,511.08,89.31,10441.5,NA,129.29,153.79
1984-08-16,NA,747.83,1209.14,507.12,90.02,10418.24,NA,130.09,154.5
1984-08-17,NA,747.66,1211.9,508.65,90,10449.48,NA,130.33,154.81
1984-08-20,NA,750.24,1216.98,507.36,89.66,10533.35,NA,131.03,155.45
1984-08-21,NA,749.48,1239.73,510.64,89.44,10485.97,NA,133.33,156.6
1984-08-22,NA,751.24,1231.78,513.91,90.46,10538.32,NA,132.52,156.72
1984-08-23,NA,743.69,1232.44,510.12,91.55,10545.55,NA,132.66,156.87
1984-08-24,NA,746.56,1236.53,513.11,90.74,10554.09,NA,132.86,156.92
1984-08-27,NA,743.09,1227.92,513.11,91.28,10568.72,NA,132.09,156.45
1984-08-28,NA,742.76,1232.11,510.97,91.09,10575.19,NA,132.74,156.79
1984-08-29,NA,748.48,1226.92,516.13,91.39,10579.89,NA,132.33,157.05
1984-08-30,NA,748.38,1223.28,518.82,90.23,10586.27,NA,131.98,156.63
1984-08-31,NA,751.06,1224.38,521.63,89.66,10584.2,NA,132.07,156.54
1984-09-03,NA,756.42,1224.38,521.63,89.46,10630.08,NA,132.07,156.25
1984-09-04,NA,759.29,1212.35,513.17,88.38,10609.53,NA,130.71,154.75
1984-09-05,NA,753.59,1209.03,512.34,86.22,10545.55,NA,130.27,153.62
1984-09-06,NA,748.41,1218.86,516.67,86.33,10458.49,NA,131.28,154.25
1984-09-07,NA,753.46,1207.38,518.58,84.69,10500.7,NA,130.11,153.13
1984-09-10,NA,751.93,1202.52,516.22,84.7,10471.53,NA,130.07,152.86
1984-09-11,NA,762.32,1197.99,520.15,84.11,10493.1,NA,130.14,153.34
1984-09-12,NA,766.28,1200.31,520.92,83.93,10533.54,NA,130.3,153.83
1984-09-13,NA,771.91,1228.25,521.92,83.31,10578.76,NA,133.09,155.96
1984-09-14,NA,779.5,1237.52,523.77,82.87,10621.54,NA,133.61,156.29
1984-09-17,NA,781.8,1237.08,524.07,81.25,10636.36,NA,133.79,155.85
1984-09-18,NA,796.39,1226.26,524.12,80.75,10559.15,NA,132.74,154.95
1984-09-19,NA,796.64,1213.01,529.51,80.87,10552.3,NA,131.94,154.87
1984-09-20,NA,798.52,1216.54,531.35,80.55,10521.34,NA,132.33,154.89
1984-09-21,NA,800.08,1201.74,530.8,82.86,10505.11,NA,130.81,154.96
1984-09-24,NA,785.25,1205.06,528.24,83.51,10505.11,NA,130.47,154.65
1984-09-25,NA,793.99,1207.16,528.97,81.53,10604.84,NA,130.86,154.54
1984-09-26,NA,800.23,1212.12,532.76,82.75,10620.06,NA,131.3,155.44
1984-09-27,NA,798.81,1216.76,536.48,83.02,10643.87,NA,131.89,156.17
1984-09-28,NA,799.01,1206.71,531.27,82.22,10649.25,NA,131.04,155.36
1984-10-01,NA,800.39,1198.98,531.27,82.85,10653.79,NA,129.84,154.27
1984-10-02,NA,795.53,1191.36,527.41,82.77,10540.05,NA,129,153.35
1984-10-03,NA,794.5,1182.86,528.79,83.61,10587.38,NA,128.13,153.2
1984-10-04,NA,794.97,1187.39,530.43,83.24,10642.07,NA,128.54,153.85
1984-10-05,NA,799.14,1182.53,534.29,83.08,10737.58,NA,128.34,154.05
1984-10-08,NA,799.18,1177.89,535.83,82.3,10676.93,NA,127.95,153.62
1984-10-09,NA,801.89,1175.13,535.44,81.58,10668.71,NA,127.6,152.88
1984-10-10,NA,797.62,1177.23,534.98,81.76,10668.71,NA,128.09,153.2
1984-10-11,NA,802.17,1183.08,537.15,80.66,10696.86,NA,128.34,153.25
1984-10-12,NA,803.61,1190.7,538.25,80.1,10684.58,NA,129.57,154.07
1984-10-15,NA,804.67,1202.96,540.03,78.48,10780.18,NA,130.86,154.82
1984-10-16,NA,803.29,1197.77,531.76,78.35,10757.89,NA,130.12,154.04
1984-10-17,NA,800.89,1195.89,522.27,79.26,10742.87,NA,129.85,153.53
1984-10-18,NA,808.43,1225.38,515.94,78.84,10759.87,NA,133.28,155.21
1984-10-19,NA,815.87,1225.93,524.83,79.65,10845.17,NA,133.35,156.44
1984-10-22,NA,815.78,1217.2,526.66,80.87,11077.84,NA,132.87,157.17
1984-10-23,NA,806.04,1213.01,532.25,81.97,11029.95,NA,132.6,157.49
1984-10-24,NA,802.09,1216.43,532.26,83.44,11178.63,NA,132.69,158.18
1984-10-25,NA,806.78,1211.02,534.21,84.11,11151.52,NA,131.73,157.72
1984-10-26,NA,796.03,1204.95,534.21,84.13,11155.02,NA,130.79,156.49
1984-10-29,NA,789.17,1201.41,536.3,83.12,11176.93,NA,130.48,155.97
1984-10-30,NA,797.49,1217.31,540.23,84.66,11171.55,NA,132.33,157.45
1984-10-31,NA,802.27,1207.38,546.1,85.45,11252.98,NA,131.68,157.51
1984-11-01,NA,808.4,1217.09,546.1,86.34,11169.56,NA,132.82,158.61
1984-11-02,NA,802.99,1216.65,551.41,86.28,11249.95,NA,132.82,159.89
1984-11-05,NA,809.13,1229.24,549.61,86.7,11374.08,NA,133.79,160.92
1984-11-06,NA,809.08,1244.15,548.01,85.69,11297.66,NA,135.23,161.39
1984-11-07,NA,811.63,1233.22,546.86,86.76,11178.54,NA,134.21,160.75
1984-11-08,NA,805.18,1228.69,546.94,86.31,11166.92,NA,133.6,160.13
1984-11-09,NA,807.51,1218.97,549.61,85.42,11239.28,NA,132.7,159.73
1984-11-12,NA,803.37,1219.19,555.05,86.01,11235.12,NA,132.69,159.53
1984-11-13,NA,806.78,1206.6,559.09,86.48,11265.16,NA,131.58,159.36
1984-11-14,NA,806.14,1206.93,558.1,85.38,11320.9,NA,131.69,158.99
1984-11-15,NA,802.15,1206.16,552.11,84.33,11301.62,NA,131.71,158.85
1984-11-16,NA,802.58,1187.94,554.83,83.13,11271.45,NA,130.23,157.85
1984-11-19,NA,795.66,1185.29,552.83,83.08,11284.21,NA,129.39,156.65
1984-11-20,NA,798.92,1195.12,549.34,82.11,11256.98,NA,130.34,156.63
1984-11-21,NA,798.92,1201.52,552.89,81.26,11249.69,NA,130.72,156.7
1984-11-22,NA,803.39,1201.52,550.04,81.12,11207.7,NA,130.72,156.85
1984-11-23,NA,805.51,1220.3,549.62,80.85,11207.7,NA,132.6,157.74
1984-11-26,NA,810.38,1212.35,554.97,78.34,11162.96,NA,131.59,156.72
1984-11-27,NA,806.28,1220.19,558.62,79.19,11184.12,NA,132.37,157.22
